,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
433,,https://open.spotify.com/embed/track/13ZSQwrx2EDXlAJYwEjak7,spotify:track:13ZSQwrx2EDXlAJYwEjak7,0,,0.447,0.495,0.404,0.712,0.0,99.942,-9.766,0.0329,0.386,2
435,Chandrasekhara Chandrasekhara (Shiva),https://open.spotify.com/embed/track/06COH77PdhotXbNSXQpq2w,spotify:track:06COH77PdhotXbNSXQpq2w,2,Nandamuri Raja,0.437,0.255,0.685,0.812,7.73e-05,100.194,-19.152,0.0596,0.153,2
437,Consolation,https://open.spotify.com/embed/track/6uYBDTTolezL3ne2HsXDm0,spotify:track:6uYBDTTolezL3ne2HsXDm0,44,Kwon Jin Ah,0.494,0.173,0.227,0.966,3.85e-06,63.233,-10.342,0.0349,0.0993,2
438,Forget Yourself,https://open.spotify.com/embed/track/3fWcRT65iy7FIIEjitgfJ6,spotify:track:3fWcRT65iy7FIIEjitgfJ6,22,Natalia M. King,0.493,0.343,0.383,0.628,0.0,155.955,-8.131,0.0338,0.333,2
442,Woman's Gotta Have It,https://open.spotify.com/embed/track/20HCbY9qPpi1H2pP2MRUWy,spotify:track:20HCbY9qPpi1H2pP2MRUWy,46,Bobby Womack,0.506,0.59,0.735,0.567,2.1e-05,83.627,-8.922,0.0302,0.17,2
445,Whole Wide World,https://open.spotify.com/embed/track/3e5eR2DBoHD2qR4HN3YmTv,spotify:track:3e5eR2DBoHD2qR4HN3YmTv,58,Bahamas,0.729,0.447,0.595,0.598,0.000279,108.837,-9.038,0.0387,0.116,2
449,All the Debts I Owe,https://open.spotify.com/embed/track/6gwMhuVPNWwFTTKHKRtJun,spotify:track:6gwMhuVPNWwFTTKHKRtJun,66,Caamp,0.463,0.484,0.474,0.754,0.00467,93.297,-11.065,0.0435,0.134,2
451,Monte Carlo,https://open.spotify.com/embed/track/0vV9YneKNzEEsAxQBFfOzp,spotify:track:0vV9YneKNzEEsAxQBFfOzp,45,Jesse Baez,0.824,0.425,0.457,0.917,0.00122,106.084,-6.579,0.0451,0.107,2
458,Maybe I'll Go,https://open.spotify.com/embed/track/0M3Ax4slidyDfv9Hq0rYQz,spotify:track:0M3Ax4slidyDfv9Hq0rYQz,24,Guy Davis,0.598,0.249,0.751,0.881,0.00973,156.868,-13.274,0.0472,0.108,2
459,Wax Poetic (Acoustic),https://open.spotify.com/embed/track/62BBvS1Wr9Uw9IoSbumxxK,spotify:track:62BBvS1Wr9Uw9IoSbumxxK,35,Capstan,0.638,0.356,0.347,0.623,1.17e-05,129.995,-9.901,0.0281,0.11,2
460,Hey - Spanish,https://open.spotify.com/embed/track/3X8buu765D59qlQ6z78I8A,spotify:track:3X8buu765D59qlQ6z78I8A,60,Julio Iglesias,0.535,0.311,0.32,0.449,0.0,103.543,-16.09,0.0343,0.187,2
463,white wine,https://open.spotify.com/embed/track/0jgluhxUw9Karu8dGN6J2C,spotify:track:0jgluhxUw9Karu8dGN6J2C,49,Kamal.,0.494,0.297,0.197,0.869,0.00814,77.118,-11.336,0.0356,0.127,2
465,Sooke Hare Keeye,https://open.spotify.com/embed/track/0Pwnvr34rMk4tc5aHm2kPs,spotify:track:0Pwnvr34rMk4tc5aHm2kPs,30,Bhai Sarabjit Singh Ji (Hazoori Ragi Sri Darbar Sahib Amritsar),0.342,0.664,0.72,0.679,0.118,143.665,-8.232,0.0476,0.101,2
472,"Ouverture-Suite in D Minor, TWV 55:d2: II. Rondeau",https://open.spotify.com/embed/track/5i640tjpGNKyvSaYP3eEwC,spotify:track:5i640tjpGNKyvSaYP3eEwC,40,Georg Philipp Telemann,0.71,0.0959,0.704,0.895,0.0987,83.113,-19.506,0.0376,0.105,2
485,Kaisi Ho ?,https://open.spotify.com/embed/track/2Bk6sJI1RkMrAQyUCtr1qx,spotify:track:2Bk6sJI1RkMrAQyUCtr1qx,35,Amartya Bobo Rahut,0.549,0.281,0.539,0.942,0.000112,147.019,-12.514,0.0358,0.101,2
486,The Man Wants Me Dead,https://open.spotify.com/embed/track/7xANX2a9g4UJihLHe6YfTm,spotify:track:7xANX2a9g4UJihLHe6YfTm,27,Byther Smith,0.545,0.472,0.579,0.648,0.00789,179.749,-7.964,0.034,0.224,2
489,用破碎的心修好破碎的心,https://open.spotify.com/embed/track/3gadohEpBNZnUAdMu0TOBp,spotify:track:3gadohEpBNZnUAdMu0TOBp,29,Chih Siou,0.251,0.421,0.328,0.753,0.0242,157.564,-9.474,0.0364,0.0371,2
490,Yaad Piya Ki Aaye,https://open.spotify.com/embed/track/4vYotVZuvNnEXiv6hzbb2d,spotify:track:4vYotVZuvNnEXiv6hzbb2d,21,Padmashri Ustad Puran Chand Wadali,0.48,0.58,0.228,0.474,4.86e-06,134.107,-6.695,0.0314,0.115,2
497,"Yaayum - From ""Sagaa""",https://open.spotify.com/embed/track/4U4taCe8tOBNGY3LEX4IV5,spotify:track:4U4taCe8tOBNGY3LEX4IV5,41,Naresh Iyer,0.373,0.372,0.48,0.881,0.0,200.114,-6.759,0.0354,0.0962,2
506,Hold My Girl,https://open.spotify.com/embed/track/42bbDWZ8WmXTH7PkYAlGLu,spotify:track:42bbDWZ8WmXTH7PkYAlGLu,71,George Ezra,0.614,0.527,0.354,0.597,0.0,121.941,-6.374,0.0302,0.11,2
508,Fantasy,https://open.spotify.com/embed/track/2OqnARPTauGuGFQN1CnEro,spotify:track:2OqnARPTauGuGFQN1CnEro,57,khai dreams,0.35,0.429,0.207,0.712,0.0,169.901,-13.14,0.131,0.307,2
510,Shayar,https://open.spotify.com/embed/track/4hfv0IvBr6sGPwbEDglj7n,spotify:track:4hfv0IvBr6sGPwbEDglj7n,36,Sarmad Qadeer,0.59,0.567,0.303,0.546,0.0,82.006,-6.944,0.0408,0.126,2
511,Happy Xmas (War Is Over),https://open.spotify.com/embed/track/06QQhje5x55pkkLYcDuaTA,spotify:track:06QQhje5x55pkkLYcDuaTA,27,Dove Duo,0.273,0.425,0.155,0.462,0.00635,75.025,-8.097,0.0288,0.132,2
512,Open Your Heart,https://open.spotify.com/embed/track/74ypPUrpGXmPe5FYXpFcIl,spotify:track:74ypPUrpGXmPe5FYXpFcIl,28,Lyn,0.493,0.578,0.4,0.81,7.81e-06,131.533,-5.882,0.0475,0.109,2
516,Imagining My Man,https://open.spotify.com/embed/track/0B4U4UMwO5uKqM3OXm6L6P,spotify:track:0B4U4UMwO5uKqM3OXm6L6P,48,Aldous Harding,0.579,0.157,0.316,0.962,0.00786,98.602,-15.347,0.0284,0.115,2
517,Soch,https://open.spotify.com/embed/track/1eyBWtHnBBODuxSGEoIy6r,spotify:track:1eyBWtHnBBODuxSGEoIy6r,23,Ramil Ganjoo,0.69,0.337,0.172,0.789,0.0803,141.057,-10.722,0.076,0.194,2
520,Aajkal Paon Zaamin Par Nahin Padte,https://open.spotify.com/embed/track/5TqFHX4Qm3QncAgQPFN6EX,spotify:track:5TqFHX4Qm3QncAgQPFN6EX,24,Lata Mangeshkar,0.486,0.445,0.69,0.873,0.00137,107.806,-9.113,0.0319,0.128,2
524,Bye Bye Blackbird,https://open.spotify.com/embed/track/7GBPpRMtLyGA6svXQMNfIN,spotify:track:7GBPpRMtLyGA6svXQMNfIN,54,Etta Jones,0.71,0.318,0.58,0.867,0.00038,126.05,-8.948,0.0432,0.169,2
528,Take My Name - Wedding Version,https://open.spotify.com/embed/track/3fWwTqV6vGnXdAFxVoKKZP,spotify:track:3fWwTqV6vGnXdAFxVoKKZP,42,Parmalee,0.622,0.405,0.597,0.785,0.0,74.985,-5.203,0.0277,0.159,2
533,Saans,https://open.spotify.com/embed/track/3X5Jbz7VhZfbPqIRmYIj8c,spotify:track:3X5Jbz7VhZfbPqIRmYIj8c,55,A.R. Rahman,0.543,0.665,0.495,0.505,6.41e-06,81.97,-8.295,0.0623,0.144,2
536,Fickle Heart,https://open.spotify.com/embed/track/6tQ0NRz73GtyDKklLzgJlD,spotify:track:6tQ0NRz73GtyDKklLzgJlD,40,Ira Wolf,0.623,0.23,0.15,0.853,0.000239,135.289,-12.163,0.0311,0.3,2
542,The Joker And The Queen (feat. Taylor Swift),https://open.spotify.com/embed/track/6N1K5OVVCopBjGViHs2IvP,spotify:track:6N1K5OVVCopBjGViHs2IvP,71,Ed Sheeran,0.528,0.309,0.307,0.924,2.1e-06,133.83,-7.398,0.0329,0.282,2
543,Snow in LA,https://open.spotify.com/embed/track/45U9s9fNLj4hCShYaHmr98,spotify:track:45U9s9fNLj4hCShYaHmr98,37,PJ Harding,0.532,0.235,0.184,0.881,0.0,110.022,-9.805,0.029,0.069,2
545,What Child Is This,https://open.spotify.com/embed/track/4vMeO6jafDMycnkrBvizrF,spotify:track:4vMeO6jafDMycnkrBvizrF,31,Josh Garrels,0.289,0.205,0.192,0.903,0.00301,123.826,-14.91,0.0339,0.108,2
557,Till You Come Back Through,https://open.spotify.com/embed/track/3ENpmKp7zFwoE1p37pyh17,spotify:track:3ENpmKp7zFwoE1p37pyh17,21,Amos Lee,0.547,0.305,0.303,0.709,0.0278,130.057,-8.553,0.0357,0.229,2
560,welove Christmas,https://open.spotify.com/embed/track/4lw7EB0UFAeK0FJHndNOeM,spotify:track:4lw7EB0UFAeK0FJHndNOeM,19,Grass,0.627,0.578,0.594,0.689,0.0,80.009,-6.689,0.037,0.261,2
569,عشانك,https://open.spotify.com/embed/track/0cJ6V9clK0gZCwPHxgKB5D,spotify:track:0cJ6V9clK0gZCwPHxgKB5D,55,siilawy,0.586,0.269,0.268,0.874,0.0,128.218,-12.569,0.0388,0.201,2
571,"Wznieść Się Chcę - z filmu Netflix ""Wyprawa Na Księżyc”",https://open.spotify.com/embed/track/565keVOeBhjgrL3ZkEOSrD,spotify:track:565keVOeBhjgrL3ZkEOSrD,29,Viki Gabor,0.368,0.387,0.264,0.844,0.0,142.545,-7.543,0.0361,0.0576,2
572,Let Me Go,https://open.spotify.com/embed/track/4AwJSk491AvHk2AAJReGzZ,spotify:track:4AwJSk491AvHk2AAJReGzZ,74,Daniel Caesar,0.601,0.481,0.484,0.689,0.0033,152.994,-8.366,0.0634,0.109,2
574,We Bow,https://open.spotify.com/embed/track/49pJVkJhuISvkHBY65K6RG,spotify:track:49pJVkJhuISvkHBY65K6RG,18,Gungor,0.495,0.181,0.168,0.806,2.76e-05,127.905,-15.441,0.0323,0.103,2
575,Dhike Dhike,https://open.spotify.com/embed/track/6ma0Vwv9mme8Rcd359Hz2T,spotify:track:6ma0Vwv9mme8Rcd359Hz2T,26,Rohan Rohan,0.722,0.542,0.717,0.65,0.0,89.995,-7.678,0.0873,0.413,2
576,On the Sunny Side of the Street,https://open.spotify.com/embed/track/1oUUEvFBplfRbVwMkp8v8Z,spotify:track:1oUUEvFBplfRbVwMkp8v8Z,37,Peggy Lee,0.787,0.272,0.387,0.926,0.158,121.59,-7.172,0.0404,0.0634,2
583,"10,000 Hours (with Justin Bieber) - Piano",https://open.spotify.com/embed/track/6HjF1gzVEZMb4GplnGl9B3,spotify:track:6HjF1gzVEZMb4GplnGl9B3,59,Dan + Shay,0.426,0.366,0.386,0.765,0.0,179.736,-6.514,0.0312,0.117,2
591,Landslide,https://open.spotify.com/embed/track/5ZcDIHP2IAuluC75GAZkz2,spotify:track:5ZcDIHP2IAuluC75GAZkz2,49,Stacey Kent,0.532,0.258,0.346,0.958,0.00247,138.716,-11.64,0.0329,0.102,2
592,Snowman,https://open.spotify.com/embed/track/7IYV48LQQiUxHzydk0hZIM,spotify:track:7IYV48LQQiUxHzydk0hZIM,25,Lee Byeong Chan,0.381,0.501,0.216,0.618,0.0,131.25,-5.573,0.0347,0.113,2
593,Life,https://open.spotify.com/embed/track/74cfwBYBzG8QOvxcBZBeKE,spotify:track:74cfwBYBzG8QOvxcBZBeKE,47,Reggie Becton,0.648,0.692,0.699,0.799,0.000138,159.939,-6.306,0.106,0.367,2
596,"Nenjodu (From ""Kadhal Kondaen"")",https://open.spotify.com/embed/track/4ufaroYrtqSjT1YB7aJ1eK,spotify:track:4ufaroYrtqSjT1YB7aJ1eK,40,Unnikrishnan,0.42,0.429,0.3,0.535,3.36e-06,113.277,-10.9,0.0419,0.0633,2
603,I'll Bite Your Soul,https://open.spotify.com/embed/track/71qKWIBggc7poNXclWN53M,spotify:track:71qKWIBggc7poNXclWN53M,67,SHRK,0.786,0.37,0.18,0.768,0.373,101.966,-16.84,0.0695,0.139,2
604,The Christmas Song,https://open.spotify.com/embed/track/0GV5Du6sVdokEA5Xd1Cs8a,spotify:track:0GV5Du6sVdokEA5Xd1Cs8a,43,Barry Snyder Band,0.496,0.163,0.285,0.943,0.112,105.53,-13.713,0.0299,0.124,2
605,Every Time You Go Away,https://open.spotify.com/embed/track/5OtvDpNhxUde1hkAjvzSzE,spotify:track:5OtvDpNhxUde1hkAjvzSzE,62,Lennon Stella,0.322,0.127,0.119,0.894,5.99e-05,144.2,-14.197,0.0352,0.143,2
614,"Sunflower, Vol. 6",https://open.spotify.com/embed/track/535qfjYWFpQBjvIpWNG1ZG,spotify:track:535qfjYWFpQBjvIpWNG1ZG,42,Molly Tuttle,0.579,0.492,0.459,0.471,0.0187,137.766,-16.016,0.0383,0.103,2
615,W.H.U.T,https://open.spotify.com/embed/track/4dtmj7X21gunWoQf98hW5L,spotify:track:4dtmj7X21gunWoQf98hW5L,65,Aisha Retno,0.378,0.646,0.398,0.679,0.0,126.192,-5.349,0.0417,0.117,2
618,Maha Mrityunjaya Mantra: 108 Times,https://open.spotify.com/embed/track/3cplraVhxGkrXNROQD62ko,spotify:track:3cplraVhxGkrXNROQD62ko,37,Meditative Mind,0.36,0.0428,0.039,0.947,5.09e-05,80.884,-18.619,0.0372,0.109,2
626,Wading In Waist-High Water,https://open.spotify.com/embed/track/1u8PeiYinEIxqWGXcxSgrI,spotify:track:1u8PeiYinEIxqWGXcxSgrI,55,Fleet Foxes,0.392,0.102,0.118,0.908,0.013,128.253,-15.273,0.0308,0.111,2
630,Azhagiya Kanne,https://open.spotify.com/embed/track/6Im5p47Exd09RfAmxSay4w,spotify:track:6Im5p47Exd09RfAmxSay4w,32,S. Janaki,0.311,0.648,0.519,0.876,0.0085,139.959,-5.06,0.0361,0.0722,2
634,LIMB,https://open.spotify.com/embed/track/5RG1HRQocUAafoCrGd9lY5,spotify:track:5RG1HRQocUAafoCrGd9lY5,64,Planet Giza,0.467,0.272,0.372,0.879,0.0,87.262,-13.789,0.0382,0.272,2
638,Scarecrow,https://open.spotify.com/embed/track/38LCemy4NopfTNkIH423sQ,spotify:track:38LCemy4NopfTNkIH423sQ,29,LeeHi,0.55,0.367,0.234,0.525,0.0,67.227,-7.156,0.0312,0.0877,2
645,patience interlude,https://open.spotify.com/embed/track/24xpL4l70GDGIVFIxLbW8s,spotify:track:24xpL4l70GDGIVFIxLbW8s,53,Baby Keem,0.54,0.44,0.368,0.884,0.0,80.913,-6.522,0.0368,0.11,2
651,I'll Be Okay,https://open.spotify.com/embed/track/6hPlQuK6U4XBudaLrvT4Ya,spotify:track:6hPlQuK6U4XBudaLrvT4Ya,42,Lydia Laird,0.386,0.236,0.312,0.68,0.0,135.726,-8.221,0.0317,0.117,2
652,Ordinary People,https://open.spotify.com/embed/track/3y8PDnOgyPXasEnEoYKXwb,spotify:track:3y8PDnOgyPXasEnEoYKXwb,61,Blake Rose,0.363,0.12,0.176,0.899,2.34e-05,71.023,-11.662,0.0358,0.162,2
655,Yours,https://open.spotify.com/embed/track/7BpqydHSxMviDR0DNTne6J,spotify:track:7BpqydHSxMviDR0DNTne6J,60,Conan Gray,0.523,0.302,0.172,0.848,0.0,130.47,-8.868,0.035,0.127,2
657,The Last Cadenza,https://open.spotify.com/embed/track/3j0AwklIEeYW7AjOPFMkt4,spotify:track:3j0AwklIEeYW7AjOPFMkt4,8,Bhaskar Dutta,0.363,0.186,0.196,0.983,0.201,102.905,-13.641,0.0522,0.0747,2
666,"For My Friend - Live at Carnegie Hall, New York, NY - October 1972",https://open.spotify.com/embed/track/2p0XzbocmlYuQVc7Ic1Muh,spotify:track:2p0XzbocmlYuQVc7Ic1Muh,29,Bill Withers,0.675,0.504,0.69,0.666,0.00139,75.858,-12.558,0.0826,0.705,2
674,Woven Clouds,https://open.spotify.com/embed/track/0yZDQ9n2lf1XUcGumu0hqg,spotify:track:0yZDQ9n2lf1XUcGumu0hqg,2,Carter Tutti,0.256,0.0834,0.196,0.896,0.161,95.489,-20.496,0.0351,0.11,2
677,Drown,https://open.spotify.com/embed/track/1kJvdhrr9MHOZ1e1PhTXTG,spotify:track:1kJvdhrr9MHOZ1e1PhTXTG,39,Prateek Kuhad,0.358,0.58,0.352,0.768,0.0058,98.853,-9.924,0.045,0.127,2
681,Winter Wonderland,https://open.spotify.com/embed/track/2SslxBSZSqeyVRq9Mhd6uU,spotify:track:2SslxBSZSqeyVRq9Mhd6uU,34,McKenna Williams,0.814,0.223,0.46,0.845,0.0,119.999,-7.138,0.04,0.153,2
696,Sri Varalakshmi,https://open.spotify.com/embed/track/3maeQpuPhXPuipGpwzdig8,spotify:track:3maeQpuPhXPuipGpwzdig8,8,M. S. Subbulakshmi,0.477,0.671,0.818,0.936,3.71e-05,146.11,-7.236,0.176,0.0952,2
697,Where Eagles Dare,https://open.spotify.com/embed/track/5LgiqEgpK54OfXC6947wbU,spotify:track:5LgiqEgpK54OfXC6947wbU,59,Misfits,0.282,0.943,0.15,0.741,0.414,182.381,-7.746,0.121,0.178,2
712,Kitna Pyara Wada Hai,https://open.spotify.com/embed/track/41St1LviQl20xkQej1y23B,spotify:track:41St1LviQl20xkQej1y23B,24,Lata Mangeshkar,0.38,0.593,0.69,0.841,0.000548,92.241,-6.657,0.0417,0.774,2
715,Nothing Like You,https://open.spotify.com/embed/track/52GgfKWo0tdSbq8trVhgUj,spotify:track:52GgfKWo0tdSbq8trVhgUj,45,Dave Barnes,0.608,0.496,0.506,0.558,1.15e-05,77.037,-8.929,0.0309,0.152,2
716,Cross Creek Road,https://open.spotify.com/embed/track/6sfZbIO4O4BtgE0mJ20zFg,spotify:track:6sfZbIO4O4BtgE0mJ20zFg,28,Big Daddy Wilson,0.708,0.248,0.612,0.522,2.7e-06,132.53,-9.894,0.0752,0.146,2
718,Nous après nous,https://open.spotify.com/embed/track/5BnsjduILegn9lyXBINBh9,spotify:track:5BnsjduILegn9lyXBINBh9,27,Les sœurs Boulay,0.432,0.317,0.247,0.813,1.56e-06,118.69,-8.631,0.0312,0.101,2
723,Those Sweet Words,https://open.spotify.com/embed/track/2MKLbFPQ3QDXpQ0KnS06Kl,spotify:track:2MKLbFPQ3QDXpQ0KnS06Kl,64,Norah Jones,0.798,0.234,0.403,0.875,0.000626,103.152,-10.699,0.0317,0.134,2
724,Christmas Time Is Here (with Tony Bennett),https://open.spotify.com/embed/track/7GhKjft6686rQW4G5UzFr3,spotify:track:7GhKjft6686rQW4G5UzFr3,24,Josh Groban,0.378,0.239,0.0745,0.9,1.4e-05,135.673,-13.166,0.0302,0.127,2
729,,https://open.spotify.com/embed/track/0lxj1JdpzWwD4uCpje4oy0,spotify:track:0lxj1JdpzWwD4uCpje4oy0,0,,0.51,0.111,0.173,0.923,0.000314,69.516,-9.891,0.0282,0.113,2
735,Winter Coat,https://open.spotify.com/embed/track/5Kv80rWYShQUkU5EVJn9Ie,spotify:track:5Kv80rWYShQUkU5EVJn9Ie,20,Dark Dark Dark,0.523,0.2,0.233,0.923,0.00632,137.839,-10.953,0.0321,0.095,2
737,Bad Habit,https://open.spotify.com/embed/track/5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,85,Steve Lacy,0.686,0.507,0.69,0.626,7.51e-05,168.955,-7.097,0.0357,0.383,2
747,Blueberry Hill,https://open.spotify.com/embed/track/2yvKn73WluTXfEtH1OO05z,spotify:track:2yvKn73WluTXfEtH1OO05z,21,Esben Just,0.664,0.22,0.52,0.913,8.51e-05,120.9,-12.5,0.0401,0.135,2
751,Rihaee,https://open.spotify.com/embed/track/4y2QEmnp3DRgXjdbZfUs3X,spotify:track:4y2QEmnp3DRgXjdbZfUs3X,41,Suzonn,0.767,0.125,0.838,0.982,0.0,145.136,-18.247,0.0399,0.0938,2
753,"Full Me, Half You",https://open.spotify.com/embed/track/5oamUk3P75ug587GN7LtMT,spotify:track:5oamUk3P75ug587GN7LtMT,34,Meadowlark,0.578,0.485,0.516,0.734,0.0573,147.447,-13.46,0.0365,0.103,2
758,Punjab - Remastered 2003 / Rudy Van Gelder Edition,https://open.spotify.com/embed/track/64EpFQnk4OlbMl3fitdrp6,spotify:track:64EpFQnk4OlbMl3fitdrp6,22,Joe Henderson,0.5,0.515,0.493,0.591,0.000125,80.307,-12.348,0.0427,0.187,2
759,Songbird - 2004 Remaster,https://open.spotify.com/embed/track/2JoUtztTqCN4ZhmbRDGPIL,spotify:track:2JoUtztTqCN4ZhmbRDGPIL,64,Fleetwood Mac,0.58,0.0842,0.388,0.982,0.00126,92.123,-15.52,0.0302,0.11,2
760,Vous Qui Passez Sans Me Voir,https://open.spotify.com/embed/track/4GMWA6sqYzdDCma6oCBI1D,spotify:track:4GMWA6sqYzdDCma6oCBI1D,48,Chantal Chamberland,0.667,0.23,0.435,0.466,0.000222,115.085,-14.122,0.0338,0.18,2
761,Heavenly Day,https://open.spotify.com/embed/track/2vy6F2C23RxlGJvbdA7NTq,spotify:track:2vy6F2C23RxlGJvbdA7NTq,49,Patty Griffin,0.3,0.364,0.391,0.798,6.35e-06,184.241,-7.385,0.032,0.116,2
767,Flying :)),https://open.spotify.com/embed/track/6gDrPmfRqagFxMK1DZiRV4,spotify:track:6gDrPmfRqagFxMK1DZiRV4,63,Tom Odell,0.515,0.147,0.3,0.965,0.0373,133.402,-15.054,0.0316,0.112,2
774,O Holy Night,https://open.spotify.com/embed/track/7hWs7SHdvZQVtEyWBha5QG,spotify:track:7hWs7SHdvZQVtEyWBha5QG,29,Ruston Kelly,0.351,0.22,0.138,0.921,0.00952,115.303,-12.8,0.0373,0.11,2
775,Do What's Right (From The Netflix Series: “Ridley Jones” Vol. 3) (feat. Iara Nemirovsky),https://open.spotify.com/embed/track/6rNGUOvmyp6Xp0lcIuABLs,spotify:track:6rNGUOvmyp6Xp0lcIuABLs,22,Ridley Jones Cast,0.443,0.437,0.342,0.414,0.0,166.774,-7.408,0.0668,0.163,2
782,Lotion Ear Massage Pt. 3,https://open.spotify.com/embed/track/0nowugrt5Fn1wdX7BjwbTD,spotify:track:0nowugrt5Fn1wdX7BjwbTD,30,fastASMR,0.612,0.24,0.0287,0.403,0.24,116.274,-40.401,0.0811,0.178,2
783,He Was A Friend Of Mine,https://open.spotify.com/embed/track/0IUUapIjKLoabLfIXGO1C0,spotify:track:0IUUapIjKLoabLfIXGO1C0,40,Dave Van Ronk,0.446,0.315,0.541,0.837,6.02e-05,76.117,-17.014,0.053,0.697,2
794,Whatever Happened To You?,https://open.spotify.com/embed/track/2h3oMpsivzE6an9GBDVy35,spotify:track:2h3oMpsivzE6an9GBDVy35,29,Anita O'Day,0.459,0.0979,0.249,0.854,6.9e-06,118.374,-19.729,0.0411,0.137,2
800,W,https://open.spotify.com/embed/track/2c4J01PS0n3oGz0uTHBnK8,spotify:track:2c4J01PS0n3oGz0uTHBnK8,58,Chani Nattan,0.745,0.566,0.372,0.582,0.0,164.925,-6.763,0.294,0.113,2
801,Wicked Game - Bossa Nova Version,https://open.spotify.com/embed/track/3kYKtUPRQd4ZO9A3UhmxAX,spotify:track:3kYKtUPRQd4ZO9A3UhmxAX,53,Ashley Jones,0.687,0.0696,0.167,0.974,0.000901,111.888,-17.504,0.0354,0.107,2
805,It's The Most Wonderful Time Of The Year,https://open.spotify.com/embed/track/7lRMk45ttaqy16O1vXkEAK,spotify:track:7lRMk45ttaqy16O1vXkEAK,27,Little Branch Trio,0.315,0.325,0.692,0.838,0.367,185.18,-15.1,0.0351,0.0996,2
809,Everybody Needs Somebody,https://open.spotify.com/embed/track/1uheNSEpSpLy6RQ9iJ0PXn,spotify:track:1uheNSEpSpLy6RQ9iJ0PXn,40,Hiss Golden Messenger,0.619,0.504,0.392,0.643,0.000145,129.434,-6.838,0.0436,0.114,2
810,Unakkul Naane,https://open.spotify.com/embed/track/2nKwKOpdXnHuJgC5iItUxN,spotify:track:2nKwKOpdXnHuJgC5iItUxN,72,Pritt,0.604,0.533,0.334,0.67,0.000727,107.006,-9.53,0.0562,0.14,2
815,If the World Was Ending (feat. Julia Michaels),https://open.spotify.com/embed/track/2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,76,JP Saxe,0.464,0.473,0.604,0.866,0.0,75.801,-10.086,0.129,0.109,2
818,[oops],https://open.spotify.com/embed/track/2IhNiST8ZiY4KPcPSBzMcB,spotify:track:2IhNiST8ZiY4KPcPSBzMcB,61,potsu,0.851,0.264,0.635,0.53,0.217,68.988,-13.558,0.0788,0.138,2
820,Same Moon,https://open.spotify.com/embed/track/3SQv5J1AoBmxqTpSBosEVQ,spotify:track:3SQv5J1AoBmxqTpSBosEVQ,24,Charlie Brennan,0.694,0.377,0.179,0.723,0.00336,86.005,-9.65,0.0351,0.118,2
823,White Christmas,https://open.spotify.com/embed/track/2wlJBkzRgcwXRRlElfuxm6,spotify:track:2wlJBkzRgcwXRRlElfuxm6,18,Lewis & Leigh,0.458,0.0857,0.257,0.899,0.0,90.352,-16.619,0.0323,0.108,2
829,Standing in the Rain,https://open.spotify.com/embed/track/5S4pAZfIugwULt49eneojF,spotify:track:5S4pAZfIugwULt49eneojF,53,The Paper Kites,0.373,0.162,0.351,0.737,0.0381,81.438,-16.539,0.0329,0.112,2
842,The Best of My Love - 2013 Remaster,https://open.spotify.com/embed/track/5MLLuLqPdUlx8bfKtdkLwO,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,61,Eagles,0.559,0.393,0.669,0.717,0.0,90.105,-11.095,0.0237,0.0532,2
844,Joy To the World,https://open.spotify.com/embed/track/2b5IrGP3v7bWo2uKux3JLj,spotify:track:2b5IrGP3v7bWo2uKux3JLj,24,Worcester Cathedral Choir,0.365,0.0842,0.329,0.956,0.0,95.418,-22.139,0.0344,0.109,2
846,Ribbon,https://open.spotify.com/embed/track/6KiQ3EeKv3BiUFscDajDjK,spotify:track:6KiQ3EeKv3BiUFscDajDjK,31,Jayci yucca,0.796,0.448,0.508,0.637,0.0,139.976,-7.253,0.0452,0.0723,2
848,To Be Alone,https://open.spotify.com/embed/track/32G6qOwK5SuBEA9D6pth34,spotify:track:32G6qOwK5SuBEA9D6pth34,44,Hozier,0.576,0.443,0.258,0.402,0.000183,67.048,-6.52,0.0255,0.141,2
849,I Only Have Eyes For You,https://open.spotify.com/embed/track/6y80WSyy5Neu2CsrqjQszz,spotify:track:6y80WSyy5Neu2CsrqjQszz,43,Scott Bradlee's Postmodern Jukebox,0.359,0.0563,0.145,0.979,0.00459,165.102,-18.77,0.0374,0.0994,2
851,Angeles,https://open.spotify.com/embed/track/2uwN3PDudlRkAKE3wA0OqJ,spotify:track:2uwN3PDudlRkAKE3wA0OqJ,54,Elliott Smith,0.53,0.0993,0.588,0.86,0.2,118.139,-23.548,0.0549,0.153,2
861,Mahaa Deva Parameswara,https://open.spotify.com/embed/track/03GptsXEr65rmHP7sGbtCI,spotify:track:03GptsXEr65rmHP7sGbtCI,1,V. Ramakrishna,0.571,0.413,0.818,0.865,2.32e-06,100.497,-10.502,0.0709,0.359,2
